iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TIMELY,Data is timely and updated.,4,response,No,0,0,10.6,0,A.PF.BUDGETSPEND.e.e3,0,51543,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.HISTORICAL,Historical data is available that allows users to track change over time.,4,response,No,0,0,3.5,0,A.PF.BUDGETSPEND.e.e3,0,51544,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.MACHINE_READABLE,Data is provided in machine-readable format(s),4,response,Yes,2,1,10.6,10.6,A.PF.BUDGETSPEND.e.e3,0,51545,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.MACHINE_READABLE,"1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",4,supporting,The information is in xlsx or csv,,,,,A.PF.BUDGETSPEND.e.e3,2.1,51545,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.BULK,The machine-readable dataset is available as a whole,4,response,No,0,0,10.6,0,A.PF.BUDGETSPEND.e.e3,0,51546,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb,Negative scoring:,3,response,,,,-20,0,A.PF.BUDGETSPEND.e,0,51547,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.MISSINGDATA,This information is missing required data.,4,response,There is no evidence of data gaps.,0,0,-10,0,A.PF.BUDGETSPEND.e.eb,0,51548,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.COVIDAFFECTED,The availability of this data has been affected by government response to COVID-19.,4,response,No,0,0,-10,0,A.PF.BUDGETSPEND.e.eb,0,51549,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c,Extent,2,response,,,,1,1,A.PF.BUDGETSPEND,0,51550,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c.EXTENT,How comprehensive is the data assessed?,4,response,"The data assessed covers the majority of the public sector (including sub-national government, state-owned enterprises or corporations, and extrabudgetary funds; i.e., a consolidated dataset).",3,1,,,A.PF.BUDGETSPEND.c,0,51551,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
TUN,Tunisia,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c.EXTENT,"0,1,2,3;Please, briefly explain your answer.",4,supporting,The national Finance law is a national law convering he majority of the public sector including sub-national government,,,,,A.PF.BUDGETSPEND.c,2,51551,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Northern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on public finances? (E.g., government budgets, government spending, debt, and borrowing.)",1,response,,,,,0,G.PF.PUB-FINANCE,0,51497,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on public finances? (E.g., government budgets, government spending, debt, and borrowing.)",1,justification,"There is a budget law. The news section has some recurrent updates. In addition, the website of the National Budget Directorate is also dysfunctional.

We have found legislation on government budgets, government spending.

Sources
(1) http://www.dno.gov.mz/
(2) https://www.mef.gov.mz/index.php/2012-12-19-08-16-16/dnpo",,,,,G.PF.PUB-FINANCE,1,51497,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,1,1,example,[Economic and Social Management Instruments](https://www.mef.gov.mz/index.php/documentos/instrumentos-de-gestao-economica-e-social),,,,,G.PF.PUB-FINANCE,3,51497,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,2,1,example,[Assembly debates proposals of the Plan and Budget Law for 2021](https://www.jornalnoticias.co.mz/index.php/2018-05-04-10-20-41/99644-ar-aprecia-propostas-do-pes-e-lei-do-orcamento-para-2021),,,,,G.PF.PUB-FINANCE,3.1,51497,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,3,1,example,[Ministry of Finance](http://www.dno.gov.mz/),,,,,G.PF.PUB-FINANCE,3.2,51497,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a,Existence,2,response,,,,1,1,G.PF.PUB-FINANCE,0,51498,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXIST,"Are there laws, policies, or regulations requiring collection or publication of this information in any form?",4,response,They exist and are operational.,2,1,,,G.PF.PUB-FINANCE.a,0,51499,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXIST,"1,2;Please provide brief details.",4,supporting,"There is a budget law, but the website of the Ministry of Economy and Finance presents out-of-context information on public finances information. In other terms, this information is not updated. However, the news section has some information. In addition, the website of the National Budget Directorate is also dysfunctional.

Sources
(1) http://www.dno.gov.mz/
(2) https://www.mef.gov.mz/index.php/2012-12-19-08-16-16/dnpo",,,,,G.PF.PUB-FINANCE.a,2,51499,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.DATARULES,"Do relevant laws, policies, regulations, or guidance discuss the publication of open data?",4,response,"Requirements to publish this information as open data are set out in binding policy, regulations, or law.",3,1,,,G.PF.PUB-FINANCE.a,0,51500,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.DATARULES,"1,2,3;Please provide a URL to the most relevant legislation, policy, or guidance.",4,supporting,"The website of the Ministry of Economy and Finance presents out-of-context information on public finances data, but the legislation (1) available is on government budgets (2021) ansd (2) government spending (2020).

Sources
(1) https://www.mef.gov.mz/index.php/todas-publicacoes/instrumentos-de-gestao-economica-e-social/orcamento-de-estado/oe-2021/988-proposta-lei-oe-2021-ar/file?force-download=1
(2) https://www.mef.gov.mz/index.php/todas-publicacoes/instrumentos-de-gestao-economica-e-social/execucao-do-orcamento-do-estado/reo-2021/1232-relatorio-de-execucao-do-orcamento-de-estado-i-trimestre-2021/file?force-download=1",,,,,G.PF.PUB-FINANCE.a,2,51500,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e,Elements,2,response,,,,100,0,G.PF.PUB-FINANCE,0,51501,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1,"Provisions for definitions, kinds, and fields:",3,response,,,,50,0,G.PF.PUB-FINANCE.e,0,51502,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.SUMMARY,Summary reports must be provided as structured data.,4,response,No,0,0,8.5,0,G.PF.PUB-FINANCE.e.e1,0,51503,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.TRANSACTIONS,Expenditure information at the most disaggregated level of the economic classification must be provided as structured data. ,4,response,No,0,0,8.3,0,G.PF.PUB-FINANCE.e.e1,0,51504,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.EXECBUDGET,The rules/guidance require executive budget proposal information to be provided as structured data.,4,response,No,0,0,8.3,0,G.PF.PUB-FINANCE.e.e1,0,51505,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.ENACTED,The rules/guidance require the approved or enacted budget to be provided as structured data.,4,response,No,0,0,8.3,0,G.PF.PUB-FINANCE.e.e1,0,51506,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.INYEAR,The rules/guidance require in-year reports as structured data.,4,response,No,0,0,8.3,0,G.PF.PUB-FINANCE.e.e1,0,51507,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.YER,The rules/guidance require year-end reports as structured data.,4,response,No,0,0,8.3,0,G.PF.PUB-FINANCE.e.e1,0,51508,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e2,Provisions for data quality:,3,response,,,,20,0,G.PF.PUB-FINANCE.e,0,51509,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e2.AGENCY,The rules/guidance empower an agency or official to ensure the accurate and timely collection and publication of required data.,4,response,No,0,0,10,0,G.PF.PUB-FINANCE.e.e2,0,51510,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e2.VERIFICATION,The framework requires a verification process.,4,response,No,0,0,10,0,G.PF.PUB-FINANCE.e.e2,0,51511,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e3,"Provisions for openness, timing, and structure:",3,response,,,,30,0,G.PF.PUB-FINANCE.e,0,51512,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e3.TIMELY,The rules/guidance require that data is regularly updated.,4,response,No,0,0,15,0,G.PF.PUB-FINANCE.e.e3,0,51513,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e3.STRUCTURED,The rules/guidance support the collection of structured data.,4,response,No,0,0,15,0,G.PF.PUB-FINANCE.e.e3,0,51514,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.c,Extent,2,response,,,,1,0.7,G.PF.PUB-FINANCE,0,51515,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.c.EXTENT,"How comprehensive is the coverage of laws, regulations, policies, or guidance assessed for this question?",4,response,They only apply in a narrow set of situations.,0,0,,,G.PF.PUB-FINANCE.c,0,51516,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.c.EXTENT,0;When do these rules/guidance apply?,4,supporting,"There is a budget law. The news section has some recurrent updates. In addition, the website of the National Budget Directorate is also dysfunctional.

We have found legislation on government budgets, government spending.

Sources
(1) http://www.dno.gov.mz/
(2) https://www.mef.gov.mz/index.php/2012-12-19-08-16-16/dnpo",,,,,G.PF.PUB-FINANCE.c,2,51516,0.065,0.0195,0.45,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,To what extent is government budget and spending information (budget execution) available as structured open data?,1,response,,,,,13.707,A.PF.BUDGETSPEND,0,51517,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,To what extent is government budget and spending information (budget execution) available as structured open data?,1,justification,"Despite technical dysfunctions, we note that some work has been done to make available information about the budget and its execution.

The publication of the execution of economic and social plans from 2011 to 2020 represents a progression in the way in which the Ministry of Finance shares information about the state budget in Mozambique.

This research also found that the website of the Ministry of Economy and Finance has a section dedicated to explaining how the financial resources on the management of the COVID-19 pandemic are spent. The last report was published in July of this year.

Sources
(1) https://www.mef.gov.mz/
(2) https://www.mef.gov.mz/index.php/publicacoes/politicas/plano-economico-social-pes/pes-2020/-42/1266-balanco-do-pes-2020
(3) https://www.mef.gov.mz/index.php/publicacoes/politicas/plano-economico-social-pes/pes-2019/balanco-do-pes-2019/1265-balanco-do-pes-2019
(4) https://www.mef.gov.mz/index.php/publicacoes/politicas/plano-economico-social-pes/pes-2018/-14/1264-balanco-do-pes-2018
(5) https://www.mef.gov.mz/index.php/publicacoes/politicas/plano-economico-social-pes/pes-2017/-13/1263-balanco-do-pes-2017
(6) https://www.mef.gov.mz/index.php/publicacoes/covid-19/1218-relatorio-de-uso-de-fundos-no-ambito-da-covid-19/file",,,,,A.PF.BUDGETSPEND,1,51517,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,1,1,example,[Ministry of Finance Mozambique](https://www.mef.gov.mz),,,,,A.PF.BUDGETSPEND,3,51517,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,2,1,example,[COVID-19 funds execution report](https://www.mef.gov.mz/index.php/publicacoes/covid-19/1218-relatorio-de-uso-de-fundos-no-ambito-da-covid-19/file),,,,,A.PF.BUDGETSPEND,3.1,51517,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Eastern Africa,Africa
MOZ,Mozambique,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,3,1,example,[Execution of the economic and social plan.2020.](https://www.mef.gov.mz/index.php/publicacoes/politicas/plano-economico-social-pes/pes-2020/-42/1266-balanco-do-pes-2020),,,,,A.PF.BUDGETSPEND,3.2,51517,0.057,0.02394,0.55,Local Development Research Institute (LDRI),Eastern Africa,Africa
